filename,fl,fr,bl,br,trunk,az,el,dist,overlap,l1 angle error
suv_-20_15_-30_10_15_140_60_420.png,-20,15,-30,10,15,140,60,420,0.1567450395536529,9.0
hybrid_0_15_-8_35_15_230_60_420.png,0,15,-8,35,15,230,60,420,0.6721223353025999,3.0
hatchback_-20_15_-30_10_15_230_60_420.png,-20,15,-30,10,15,230,60,420,0.07755846019742328,5.0
suv_-40_45_-30_10_15_230_30_420.png,-40,45,-30,10,15,230,30,420,0.6725918141323415,25.0
sedan2door_-20_15_-30_35_20_20_60_420.png,-20,15,-30,35,20,20,60,420,0.36871237863499506,3.0
hybrid_-20_15_-30_10_15_20_60_420.png,-20,15,-30,10,15,20,60,420,0.3374240792239695,11.0
sedan4door_-40_15_-30_10_20_140_60_420.png,-40,15,-30,10,20,140,60,420,0.1363697479524061,8.0
sedan4door_-40_23_-30_10_20_140_60_420.png,-40,23,-30,10,20,140,60,420,0.12686576048220605,8.0
hatchback_0_23_-8_10_20_20_30_420.png,0,23,-8,10,20,20,30,420,0.5112748148372996,0.0
hatchback_0_15_-8_10_20_80_60_420.png,0,15,-8,10,20,80,60,420,0.8382228061061381,1.0
hybrid_-40_15_-8_35_20_20_60_420.png,-40,15,-8,35,20,20,60,420,0.1606956952428299,22.0
sedan4door_-40_15_-30_10_15_140_30_420.png,-40,15,-30,10,15,140,30,420,0.10040498058279634,2.0
sedan2door_-40_23_-30_10_15_20_30_420.png,-40,23,-30,10,15,20,30,420,0.3620723472064543,16.0
hatchback_0_23_-8_35_15_20_60_420.png,0,23,-8,35,15,20,60,420,0.8760269926890157,2.0
suv_0_45_-8_35_20_20_30_420.png,0,45,-8,35,20,20,30,420,0.6937736243127473,2.0
suv_-20_15_-8_10_20_20_30_420.png,-20,15,-8,10,20,20,30,420,0.503435767275901,2.0
sedan2door_-40_15_-30_10_20_140_60_420.png,-40,15,-30,10,20,140,60,420,0.1408764581914169,8.0
sedan4door_-20_23_-8_10_15_230_60_420.png,-20,23,-8,10,15,230,60,420,0.19347705184927422,0.0
hatchback_-20_45_-30_10_20_20_30_420.png,-20,45,-30,10,20,20,30,420,0.35417489567158383,1.0
sedan4door_0_15_-30_35_20_80_30_420.png,0,15,-30,35,20,80,30,420,0.8236671231629168,4.0
sedan4door_-40_23_-8_35_20_20_30_420.png,-40,23,-8,35,20,20,30,420,0.39864049023967346,7.0
hybrid_-40_45_-8_10_20_80_60_420.png,-40,45,-8,10,20,80,60,420,0.21467473154290712,6.0
suv_-40_23_-8_10_15_140_60_420.png,-40,23,-8,10,15,140,60,420,0.07745457891559546,10.0
suv_0_23_-30_35_20_20_60_420.png,0,23,-30,35,20,20,60,420,0.7675737175122559,1.0
hatchback_-40_15_-8_35_20_140_30_420.png,-40,15,-8,35,20,140,30,420,0.10685914640973328,7.0
sedan2door_0_15_-30_35_15_230_60_420.png,0,15,-30,35,15,230,60,420,0.6668796407765356,2.0
hybrid_-20_45_-8_35_20_230_60_420.png,-20,45,-8,35,20,230,60,420,0.40105246905091635,0.0
hatchback_0_23_-30_10_15_80_30_420.png,0,23,-30,10,15,80,30,420,0.47388251892750194,5.0
sedan2door_-20_15_-30_35_15_230_30_420.png,-20,15,-30,35,15,230,30,420,None,3.0
sedan2door_0_45_-30_35_15_230_30_420.png,0,45,-30,35,15,230,30,420,None,26.0
hybrid_0_15_-30_10_20_80_30_420.png,0,15,-30,10,20,80,30,420,0.6119414306980181,0.0
hybrid_-20_23_-8_10_20_20_30_420.png,-20,23,-8,10,20,20,30,420,0.7131874254265109,1.0
sedan2door_-20_45_-8_35_15_140_30_420.png,-20,45,-8,35,15,140,30,420,0.21849806079642953,15.0
suv_-40_15_-8_10_20_20_30_420.png,-40,15,-8,10,20,20,30,420,0.2956911572994681,9.0
sedan4door_-40_45_-30_35_20_230_60_420.png,-40,45,-30,35,20,230,60,420,0.20600341686852186,2.0
sedan2door_0_45_-8_35_15_20_30_420.png,0,45,-8,35,15,20,30,420,0.5080917642232753,0.0
hatchback_-20_45_-30_35_20_20_60_420.png,-20,45,-30,35,20,20,60,420,0.30103526084131366,1.0
hatchback_-40_23_-8_35_15_20_30_420.png,-40,23,-8,35,15,20,30,420,0.39410023682902223,10.0
sedan2door_0_23_-30_35_20_80_30_420.png,0,23,-30,35,20,80,30,420,0.7441976608768586,1.0
sedan4door_-20_45_-30_10_15_80_30_420.png,-20,45,-30,10,15,80,30,420,0.6285031516541273,5.0
suv_-20_45_-30_35_20_80_30_420.png,-20,45,-30,35,20,80,30,420,0.563576698164466,9.0
hatchback_-20_45_-8_10_15_80_30_420.png,-20,45,-8,10,15,80,30,420,0.3814963786810005,2.0
hatchback_0_45_-30_10_15_80_30_420.png,0,45,-30,10,15,80,30,420,0.6460173507132277,5.0
suv_-20_23_-30_10_15_140_30_420.png,-20,23,-30,10,15,140,30,420,0.33432917053677763,4.0
sedan4door_-40_15_-8_10_15_140_30_420.png,-40,15,-8,10,15,140,30,420,0.1054126025439502,3.0
sedan4door_-40_45_-30_35_20_20_30_420.png,-40,45,-30,35,20,20,30,420,0.3928519943728566,3.0
suv_0_15_-30_35_20_80_60_420.png,0,15,-30,35,20,80,60,420,0.7721180493562007,4.0
sedan2door_-40_15_-8_35_15_140_60_420.png,-40,15,-8,35,15,140,60,420,0.15660053957585543,7.0
suv_-40_23_-30_10_15_80_60_420.png,-40,23,-30,10,15,80,60,420,0.07758708393424017,8.0
hatchback_-20_15_-8_10_20_80_30_420.png,-20,15,-8,10,20,80,30,420,0.3040101671916071,1.0
hybrid_-20_45_-8_10_15_230_30_420.png,-20,45,-8,10,15,230,30,420,0.5069447038860931,11.0
hybrid_-20_23_-8_35_15_140_30_420.png,-20,23,-8,35,15,140,30,420,0.25587241338997724,4.0
sedan4door_-40_23_-8_35_15_20_30_420.png,-40,23,-8,35,15,20,30,420,0.3903886945683191,6.0
sedan2door_0_23_-30_10_15_20_60_420.png,0,23,-30,10,15,20,60,420,0.7965641447687267,3.0
sedan2door_0_15_-30_35_15_80_60_420.png,0,15,-30,35,15,80,60,420,0.8130153632077418,0.0
sedan2door_0_15_-30_35_15_230_30_420.png,0,15,-30,35,15,230,30,420,None,25.0
suv_0_23_-30_35_20_20_30_420.png,0,23,-30,35,20,20,30,420,0.6712514954110426,6.0
hatchback_-20_23_-8_35_20_20_30_420.png,-20,23,-8,35,20,20,30,420,0.4068486449437112,0.0
sedan2door_-40_23_-30_10_20_230_60_420.png,-40,23,-30,10,20,230,60,420,0.15664290611190027,8.0
sedan2door_0_45_-30_35_20_230_30_420.png,0,45,-30,35,20,230,30,420,None,23.0
sedan2door_-20_15_-30_10_15_230_30_420.png,-20,15,-30,10,15,230,30,420,None,5.0
sedan4door_-40_23_-8_10_15_20_60_420.png,-40,23,-8,10,15,20,60,420,0.12515053424941214,10.0
hybrid_-40_23_-8_35_15_80_60_420.png,-40,23,-8,35,15,80,60,420,0.17926387517998502,6.0
sedan2door_-20_23_-30_10_15_140_30_420.png,-20,23,-30,10,15,140,30,420,0.37821810600498285,13.0
sedan2door_-20_15_-8_10_15_80_30_420.png,-20,15,-8,10,15,80,30,420,0.370166023167188,1.0
suv_-40_45_-30_35_20_230_30_420.png,-40,45,-30,35,20,230,30,420,0.37152016463602106,25.0
sedan4door_-20_23_-30_10_15_230_60_420.png,-20,23,-30,10,15,230,60,420,0.1802041725780139,3.0
hatchback_-40_23_-8_35_20_140_60_420.png,-40,23,-8,35,20,140,60,420,0.06025893320361832,10.0
sedan4door_0_15_-30_35_20_20_30_420.png,0,15,-30,35,20,20,30,420,0.4743988445566444,6.0
sedan2door_0_15_-8_10_15_230_30_420.png,0,15,-8,10,15,230,30,420,None,24.0
hatchback_-20_23_-8_35_15_20_30_420.png,-20,23,-8,35,15,20,30,420,0.41145341008346276,0.0
hatchback_0_45_-8_35_15_20_30_420.png,0,45,-8,35,15,20,30,420,0.5042721645064352,1.0
hatchback_-20_23_-30_35_15_80_30_420.png,-20,23,-30,35,15,80,30,420,0.3004764452226569,5.0
sedan4door_-20_23_-8_10_20_140_60_420.png,-20,23,-8,10,20,140,60,420,0.12800573788922212,4.0
hatchback_-20_45_-30_35_15_20_30_420.png,-20,45,-30,35,15,20,30,420,0.3341661308715062,4.0
hybrid_-20_23_-8_35_20_20_60_420.png,-20,23,-8,35,20,20,60,420,0.3844907329815354,11.0
suv_-20_45_-30_10_15_80_60_420.png,-20,45,-30,10,15,80,60,420,0.0877217391618649,2.0
sedan2door_0_45_-8_10_15_20_30_420.png,0,45,-8,10,15,20,30,420,0.5148090517939133,1.0
sedan2door_-40_15_-30_35_15_80_30_420.png,-40,15,-30,35,15,80,30,420,0.19354551109668644,5.0
hatchback_-40_45_-8_35_15_140_60_420.png,-40,45,-8,35,15,140,60,420,0.07407150637900245,9.0
sedan2door_-40_45_-8_35_20_140_30_420.png,-40,45,-8,35,20,140,30,420,0.12987728677773996,4.0
hatchback_-40_23_-8_10_20_80_30_420.png,-40,23,-8,10,20,80,30,420,0.13588326324551978,4.0
sedan4door_0_23_-8_35_20_140_60_420.png,0,23,-8,35,20,140,60,420,0.7671643454377303,0.0
suv_-40_15_-30_35_20_230_30_420.png,-40,15,-30,35,20,230,30,420,0.7661917462238269,25.0
suv_-40_45_-8_35_15_80_60_420.png,-40,45,-8,35,15,80,60,420,0.1861432128106226,7.0
hybrid_-20_15_-30_35_15_140_60_420.png,-20,15,-30,35,15,140,60,420,0.08188595885801249,14.0
sedan4door_-20_23_-8_35_20_20_60_420.png,-20,23,-8,35,20,20,60,420,0.29764168942802055,2.0
sedan2door_-20_45_-30_35_20_80_60_420.png,-20,45,-30,35,20,80,60,420,0.6314650094250707,1.0
hybrid_0_15_-8_10_20_230_60_420.png,0,15,-8,10,20,230,60,420,0.8120546507331842,3.0
sedan4door_-20_23_-30_35_15_20_60_420.png,-20,23,-30,35,15,20,60,420,0.31069812921754497,2.0
sedan4door_-20_23_-8_10_20_230_30_420.png,-20,23,-8,10,20,230,30,420,0.25392390399340137,12.0
hatchback_0_45_-8_35_20_20_30_420.png,0,45,-8,35,20,20,30,420,0.473162723647922,1.0
hybrid_-40_23_-30_10_20_80_30_420.png,-40,23,-30,10,20,80,30,420,0.06877523464688845,1.0
sedan2door_0_23_-8_35_15_20_60_420.png,0,23,-8,35,15,20,60,420,0.7901100177622906,3.0
sedan2door_0_15_-8_35_15_140_60_420.png,0,15,-8,35,15,140,60,420,0.8877807405993188,0.0
sedan2door_0_23_-8_10_20_80_30_420.png,0,23,-8,10,20,80,30,420,0.7388807112170804,1.0
hybrid_-20_45_-30_10_20_140_60_420.png,-20,45,-30,10,20,140,60,420,0.15075151360319972,13.0
sedan2door_0_23_-30_10_20_80_60_420.png,0,23,-30,10,20,80,60,420,0.8924856755787801,0.0
hatchback_0_15_-8_35_15_140_60_420.png,0,15,-8,35,15,140,60,420,0.7831060696685389,1.0
sedan2door_0_45_-8_10_15_20_60_420.png,0,45,-8,10,15,20,60,420,0.7679663722035902,4.0
sedan4door_-40_45_-8_10_20_230_60_420.png,-40,45,-8,10,20,230,60,420,0.17386580733647874,4.0
sedan4door_0_45_-30_35_20_140_60_420.png,0,45,-30,35,20,140,60,420,0.6771272846434535,3.0
sedan4door_-40_45_-8_35_15_230_60_420.png,-40,45,-8,35,15,230,60,420,0.19476693721476132,3.0
hatchback_-40_15_-30_35_20_140_30_420.png,-40,15,-30,35,20,140,30,420,0.11924040305546535,9.0
sedan2door_-40_15_-30_10_15_230_30_420.png,-40,15,-30,10,15,230,30,420,None,10.0
sedan4door_-20_15_-30_35_20_140_60_420.png,-20,15,-30,35,20,140,60,420,0.06703206737423932,11.0
hybrid_-40_45_-8_35_20_140_60_420.png,-40,45,-8,35,20,140,60,420,0.09027862926707993,8.0
hybrid_0_15_-8_35_20_230_30_420.png,0,15,-8,35,20,230,30,420,0.7866571969696969,19.0
sedan4door_-40_15_-8_35_20_230_30_420.png,-40,15,-8,35,20,230,30,420,0.20835837292476783,2.0
hybrid_-20_23_-30_10_20_140_30_420.png,-20,23,-30,10,20,140,30,420,0.26199030997184325,3.0
sedan4door_-20_15_-30_10_20_140_60_420.png,-20,15,-30,10,20,140,60,420,0.10969908791166824,10.0
hatchback_0_23_-8_10_15_80_30_420.png,0,23,-8,10,15,80,30,420,0.7502247703744848,0.0
sedan4door_-40_15_-30_10_20_230_60_420.png,-40,15,-30,10,20,230,60,420,0.19090269391594375,4.0
hybrid_0_15_-8_10_15_20_60_420.png,0,15,-8,10,15,20,60,420,0.7622936213390324,3.0
suv_-40_15_-8_35_20_140_60_420.png,-40,15,-8,35,20,140,60,420,0.1049797033081408,10.0
sedan4door_-40_45_-30_10_15_230_60_420.png,-40,45,-30,10,15,230,60,420,0.18102777958704183,3.0
sedan4door_-40_15_-30_35_15_230_30_420.png,-40,15,-30,35,15,230,30,420,0.12529965240543386,2.0
sedan2door_-40_15_-8_10_15_20_60_420.png,-40,15,-8,10,15,20,60,420,0.27927323224855477,15.0
sedan2door_-40_23_-30_10_20_80_30_420.png,-40,23,-30,10,20,80,30,420,0.1587459575528561,3.0
suv_-40_15_-30_35_20_230_60_420.png,-40,15,-30,35,20,230,60,420,0.09866514986509047,6.0
sedan4door_0_23_-30_10_15_140_30_420.png,0,23,-30,10,15,140,30,420,0.3778722356980847,8.0
sedan2door_-40_45_-8_10_15_140_60_420.png,-40,45,-8,10,15,140,60,420,0.11210294270560417,6.0
suv_-40_23_-8_10_15_20_30_420.png,-40,23,-8,10,15,20,30,420,0.4253278842484377,8.0
sedan4door_-20_23_-8_35_20_140_60_420.png,-20,23,-8,35,20,140,60,420,0.07553088408132981,5.0
hybrid_-20_23_-8_10_15_230_30_420.png,-20,23,-8,10,15,230,30,420,0.40790769638115826,14.0
hybrid_0_15_-30_10_15_140_60_420.png,0,15,-30,10,15,140,60,420,0.5382617568283218,1.0
hatchback_0_23_-8_10_15_20_30_420.png,0,23,-8,10,15,20,30,420,0.513792107439898,1.0
sedan2door_-40_15_-30_35_15_230_60_420.png,-40,15,-30,35,15,230,60,420,0.17603948830755473,7.0
hatchback_-40_23_-8_10_20_20_30_420.png,-40,23,-8,10,20,20,30,420,0.28190030455277826,14.0
sedan4door_0_23_-8_10_20_230_60_420.png,0,23,-8,10,20,230,60,420,0.3416501997997839,1.0
hatchback_0_45_-8_10_15_230_60_420.png,0,45,-8,10,15,230,60,420,0.10165678154160684,1.0
sedan4door_0_15_-30_10_15_230_60_420.png,0,15,-30,10,15,230,60,420,0.24630091101114696,0.0
hatchback_-40_45_-8_35_15_230_60_420.png,-40,45,-8,35,15,230,60,420,0.15621228198423331,5.0
sedan2door_0_45_-30_10_20_80_30_420.png,0,45,-30,10,20,80,30,420,0.887908197218372,3.0
suv_-20_15_-30_10_20_230_30_420.png,-20,15,-30,10,20,230,30,420,0.6408066121066003,10.0
suv_0_15_-8_35_20_20_60_420.png,0,15,-8,35,20,20,60,420,0.8989423067571773,2.0
sedan4door_-40_15_-8_10_15_20_60_420.png,-40,15,-8,10,15,20,60,420,0.16926624417152095,9.0
sedan2door_-20_45_-8_35_20_80_60_420.png,-20,45,-8,35,20,80,60,420,0.6336087265004376,1.0
sedan4door_0_23_-30_10_15_80_60_420.png,0,23,-30,10,15,80,60,420,0.7484492604586032,0.0
hatchback_0_45_-8_35_20_80_30_420.png,0,45,-8,35,20,80,30,420,0.7791051849884081,1.0
hatchback_0_15_-8_10_15_20_60_420.png,0,15,-8,10,15,20,60,420,0.8206438718497384,1.0
suv_-40_15_-30_10_15_20_60_420.png,-40,15,-30,10,15,20,60,420,0.1339537123516941,18.0
suv_-20_23_-30_10_15_20_60_420.png,-20,23,-30,10,15,20,60,420,0.49422366993396816,3.0
hybrid_0_15_-8_35_15_230_30_420.png,0,15,-8,35,15,230,30,420,0.6444605426058743,23.0
hybrid_-40_45_-8_10_15_140_30_420.png,-40,45,-8,10,15,140,30,420,0.255319964978122,7.0
hybrid_-40_23_-8_10_15_20_60_420.png,-40,23,-8,10,15,20,60,420,0.1647426323850325,22.0
sedan2door_-20_45_-30_10_20_20_30_420.png,-20,45,-30,10,20,20,30,420,0.4747969744217756,5.0
hatchback_0_23_-30_35_20_230_30_420.png,0,23,-30,35,20,230,30,420,0.5990427743017146,21.0
sedan4door_-20_23_-8_35_20_80_30_420.png,-20,23,-8,35,20,80,30,420,0.47293404826028934,4.0
hybrid_-40_23_-30_10_20_230_30_420.png,-40,23,-30,10,20,230,30,420,0.31632281879240837,0.0
hatchback_-40_23_-30_10_20_230_30_420.png,-40,23,-30,10,20,230,30,420,0.48146645222573886,4.0
hatchback_-40_15_-8_10_20_140_30_420.png,-40,15,-8,10,20,140,30,420,0.09760933293218865,6.0
hatchback_0_45_-30_35_15_140_60_420.png,0,45,-30,35,15,140,60,420,0.6456457442669576,1.0
hybrid_-40_45_-30_35_15_140_30_420.png,-40,45,-30,35,15,140,30,420,0.25232179035512053,9.0
hybrid_0_45_-8_35_15_230_30_420.png,0,45,-8,35,15,230,30,420,0.622881237926379,16.0
sedan2door_-20_45_-30_10_15_20_30_420.png,-20,45,-30,10,15,20,30,420,0.4494814089170286,5.0
suv_-40_45_-30_35_20_80_30_420.png,-40,45,-30,35,20,80,30,420,0.1972068153841158,1.0
hybrid_0_23_-8_35_15_20_60_420.png,0,23,-8,35,15,20,60,420,0.7901688166066089,3.0
hatchback_-40_45_-30_10_20_20_60_420.png,-40,45,-30,10,20,20,60,420,0.19953176815696702,11.0
sedan4door_-40_23_-8_10_15_140_60_420.png,-40,23,-8,10,15,140,60,420,0.09132953483290528,8.0
hatchback_-20_23_-30_10_20_140_60_420.png,-20,23,-30,10,20,140,60,420,0.445124306137411,11.0
hatchback_-40_45_-30_35_15_20_30_420.png,-40,45,-30,35,15,20,30,420,0.4143289950211926,9.0
sedan4door_-20_45_-8_35_20_140_60_420.png,-20,45,-8,35,20,140,60,420,0.0606473905985011,1.0
sedan2door_-40_45_-8_10_15_20_60_420.png,-40,45,-8,10,15,20,60,420,0.24465546164458907,14.0
hatchback_-40_23_-8_10_15_140_30_420.png,-40,23,-8,10,15,140,30,420,0.10783855298841875,6.0
sedan4door_-20_15_-8_35_15_230_30_420.png,-20,15,-8,35,15,230,30,420,0.19576164655551298,13.0
sedan4door_-20_15_-8_35_20_20_30_420.png,-20,15,-8,35,20,20,30,420,0.3633848603015005,13.0
sedan4door_-20_15_-8_10_15_20_60_420.png,-20,15,-8,10,15,20,60,420,0.11283633666050771,1.0
hybrid_-40_23_-8_10_20_140_30_420.png,-40,23,-8,10,20,140,30,420,0.21401999717534975,8.0
sedan2door_-20_23_-30_10_20_140_60_420.png,-20,23,-30,10,20,140,60,420,0.24538495993096013,13.0
suv_-20_45_-30_35_15_140_30_420.png,-20,45,-30,35,15,140,30,420,0.3221843374990291,3.0
sedan2door_0_23_-30_35_15_140_60_420.png,0,23,-30,35,15,140,60,420,0.8975506950827206,1.0
hatchback_-20_15_-30_35_20_140_30_420.png,-20,15,-30,35,20,140,30,420,0.1430341230263293,12.0
sedan4door_-20_45_-8_10_15_20_30_420.png,-20,45,-8,10,15,20,30,420,0.36896870380571206,12.0
suv_0_23_-8_35_20_20_60_420.png,0,23,-8,35,20,20,60,420,0.8033629521074847,1.0
sedan4door_-40_15_-30_35_20_230_30_420.png,-40,15,-30,35,20,230,30,420,0.11743151088127278,1.0
hybrid_-40_45_-8_35_15_140_60_420.png,-40,45,-8,35,15,140,60,420,0.08772348873446399,9.0
sedan2door_0_23_-8_35_20_20_60_420.png,0,23,-8,35,20,20,60,420,0.7826163242235965,2.0
hybrid_-20_23_-8_35_20_80_60_420.png,-20,23,-8,35,20,80,60,420,0.29537919454911643,0.0
sedan2door_-20_23_-30_10_20_80_60_420.png,-20,23,-30,10,20,80,60,420,0.4531484706350141,1.0
sedan4door_-40_23_-30_35_15_80_30_420.png,-40,23,-30,35,15,80,30,420,0.17176208929318343,1.0
sedan4door_0_23_-8_35_20_80_30_420.png,0,23,-8,35,20,80,30,420,0.7438446450394836,2.0
hatchback_-20_45_-30_10_20_80_60_420.png,-20,45,-30,10,20,80,60,420,0.15636555927127302,0.0
suv_-20_45_-30_35_20_20_30_420.png,-20,45,-30,35,20,20,30,420,0.5905755953030342,4.0
sedan2door_0_15_-8_35_20_230_60_420.png,0,15,-8,35,20,230,60,420,0.7311595522124191,1.0
sedan4door_-20_15_-30_35_15_80_30_420.png,-20,15,-30,35,15,80,30,420,0.5906708741103203,2.0
sedan4door_-20_15_-8_10_20_230_60_420.png,-20,15,-8,10,20,230,60,420,0.17908600818378406,0.0
suv_-20_15_-8_10_20_230_30_420.png,-20,15,-8,10,20,230,30,420,0.6274943965198303,10.0
suv_0_15_-8_10_15_20_30_420.png,0,15,-8,10,15,20,30,420,0.7008959739353037,7.0
sedan2door_-20_45_-8_35_15_20_30_420.png,-20,45,-8,35,15,20,30,420,0.46056989587541664,4.0
hatchback_-40_23_-8_35_20_140_30_420.png,-40,23,-8,35,20,140,30,420,0.10708130169266468,7.0
suv_-40_15_-30_35_15_20_60_420.png,-40,15,-30,35,15,20,60,420,0.135930855593568,17.0
sedan4door_-40_15_-30_10_20_80_30_420.png,-40,15,-30,10,20,80,30,420,0.3338665626663582,2.0
sedan2door_-40_23_-8_10_20_230_30_420.png,-40,23,-8,10,20,230,30,420,None,12.0
suv_-20_45_-30_10_20_230_60_420.png,-20,45,-30,10,20,230,60,420,0.1527402510907298,7.0
sedan2door_-40_23_-30_10_20_140_30_420.png,-40,23,-30,10,20,140,30,420,0.1931350444332269,6.0
hybrid_-20_23_-30_10_15_20_60_420.png,-20,23,-30,10,15,20,60,420,0.3794433144824548,11.0
sedan4door_0_45_-30_35_20_230_30_420.png,0,45,-30,35,20,230,30,420,0.08592442757906274,31.0
hybrid_0_45_-8_10_20_140_30_420.png,0,45,-8,10,20,140,30,420,None,16.0
hybrid_-20_23_-8_10_20_140_60_420.png,-20,23,-8,10,20,140,60,420,0.1173372693426219,13.0
sedan2door_-20_15_-30_10_20_20_30_420.png,-20,15,-30,10,20,20,30,420,0.5086771143697606,5.0
suv_-40_15_-8_35_15_230_30_420.png,-40,15,-8,35,15,230,30,420,0.7312755719443743,27.0
hatchback_0_45_-30_10_15_20_60_420.png,0,45,-30,10,15,20,60,420,0.8401118751485972,7.0
hatchback_0_15_-8_35_20_80_30_420.png,0,15,-8,35,20,80,30,420,0.5494257098064786,2.0
hatchback_0_15_-30_10_20_140_60_420.png,0,15,-30,10,20,140,60,420,0.7297159248443761,1.0
hybrid_-20_45_-30_10_20_20_60_420.png,-20,45,-30,10,20,20,60,420,0.38317979584067574,12.0
hatchback_-40_23_-8_10_15_230_30_420.png,-40,23,-8,10,15,230,30,420,0.5236276731415269,8.0
hatchback_0_45_-30_10_15_80_60_420.png,0,45,-30,10,15,80,60,420,0.5255625581584537,5.0
hatchback_0_23_-8_35_15_140_60_420.png,0,23,-8,35,15,140,60,420,0.7957585492540784,0.0
hybrid_0_15_-8_10_20_140_60_420.png,0,15,-8,10,20,140,60,420,0.5615465407894984,1.0
hatchback_-20_23_-8_10_20_230_30_420.png,-20,23,-8,10,20,230,30,420,0.5512474138068763,10.0
hatchback_-40_45_-30_35_20_140_60_420.png,-40,45,-30,35,20,140,60,420,0.10375442135537255,9.0
sedan4door_-20_15_-30_35_15_230_30_420.png,-20,15,-30,35,15,230,30,420,0.20237601785098805,18.0
hybrid_-20_15_-30_10_20_80_60_420.png,-20,15,-30,10,20,80,60,420,0.35365703368633056,1.0
sedan4door_-40_45_-30_10_20_20_60_420.png,-40,45,-30,10,20,20,60,420,0.18725116235570757,11.0
sedan4door_0_23_-30_10_15_230_60_420.png,0,23,-30,10,15,230,60,420,0.26623014723842375,0.0
hybrid_-20_45_-8_10_20_80_30_420.png,-20,45,-8,10,20,80,30,420,0.30126763481832586,5.0
hybrid_-20_45_-30_10_20_80_30_420.png,-20,45,-30,10,20,80,30,420,0.30559053418421234,4.0
hatchback_-40_15_-8_10_15_20_30_420.png,-40,15,-8,10,15,20,30,420,0.3694646716055565,10.0
sedan2door_-20_23_-30_35_20_230_60_420.png,-20,23,-30,35,20,230,60,420,0.16462081596524708,8.0
sedan2door_-40_15_-30_10_20_20_30_420.png,-40,15,-30,10,20,20,30,420,0.40201009151173506,14.0
sedan4door_0_15_-30_10_15_20_30_420.png,0,15,-30,10,15,20,30,420,0.3862767761113767,7.0
hatchback_-20_45_-8_35_15_20_30_420.png,-20,45,-8,35,15,20,30,420,0.35053610855007766,2.0
sedan2door_-40_45_-30_10_20_20_60_420.png,-40,45,-30,10,20,20,60,420,0.2860099960474354,14.0
suv_0_23_-30_10_15_230_30_420.png,0,23,-30,10,15,230,30,420,0.7131498437654153,12.0
sedan4door_-20_15_-8_10_20_80_30_420.png,-20,15,-8,10,20,80,30,420,0.6445176509554387,10.0
sedan2door_-40_15_-8_35_20_140_30_420.png,-40,15,-8,35,20,140,30,420,0.21352367558755164,5.0
sedan2door_-40_23_-30_35_20_230_30_420.png,-40,23,-30,35,20,230,30,420,None,12.0
suv_0_45_-8_35_15_20_30_420.png,0,45,-8,35,15,20,30,420,0.7610287700721433,3.0
hybrid_0_15_-30_10_15_20_30_420.png,0,15,-30,10,15,20,30,420,0.7018308768836224,1.0
